US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/15,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/16,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/19,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/20,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/21,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/22,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/23,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/24,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/25,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/26,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/27,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/28,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/29,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/30,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/1,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/2,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/3,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/4,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/5,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/6,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/7,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/8,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/9,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/10,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/11,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/12,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/13,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/14,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/15,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/16,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/20,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/21,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/22,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/23,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/24,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/25,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/26,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/27,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/28,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/29,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/30,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/12/31,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/1,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/2,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/3,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/4,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/5,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/6,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/7,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/8,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/9,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/10,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/11,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/12,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/13,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/14,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/15,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/16,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/20,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/21,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/22,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/23,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/24,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/25,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/26,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/27,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/28,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/29,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/30,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/1/31,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/1,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/2,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/3,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/4,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/5,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/6,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/7,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/8,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/9,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/10,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/11,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/12,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/13,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/14,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/15,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/16,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/17,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/18,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/19,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/20,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/21,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/22,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/23,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/24,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/25,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/26,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/27,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/2/28,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/1,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/2,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/3,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/4,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/5,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/6,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/7,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/8,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/9,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/10,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/11,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/12,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/13,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/14,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/15,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/16,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/17,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/18,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/19,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/20,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/21,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/22,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/23,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/24,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/25,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/26,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/27,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/28,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/29,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/30,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/3/31,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/1,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/2,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/3,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/4,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/5,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/6,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/7,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/8,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/9,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/10,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/11,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/12,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/13,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/14,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/15,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/16,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/17,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/18,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/19,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/20,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/21,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/22,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/23,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/24,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/25,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/26,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/27,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/28,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/29,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/4/30,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/1,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/2,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/3,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/4,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/5,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/6,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/7,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/8,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/9,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/10,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/11,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/12,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/13,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/14,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/15,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/16,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/17,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/18,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/19,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/20,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/21,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/22,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/23,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/24,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/25,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/26,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/27,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/28,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/29,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/30,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/5/31,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/1,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/2,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/3,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/4,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/5,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/6,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/7,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/8,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/9,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/10,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/11,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/12,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/13,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/14,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/15,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/16,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/17,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/18,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/19,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/20,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/21,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/22,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/23,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/24,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/25,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/26,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/27,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/28,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/29,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/6/30,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/1,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/2,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/3,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/4,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/5,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/6,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/7,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/8,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/9,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/10,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/11,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/12,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/13,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/14,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/15,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/16,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/17,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/18,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/19,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/20,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/21,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/22,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/23,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/24,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/25,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/26,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/27,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/28,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/29,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/30,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/7/31,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/8/1,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2021/8/2,0.1
